eventLength,eventVersion,eventType,sequence,manufacturer,sw,hw,deviceMajorId,deviceMinorId,battery,wakeTime,imei,cellId,ecl,rssi,rsrp,rsrq,plmn,aux,ns,latitude,ew,longitude,gpsTimestamp,altitude,positionHorizontalError,satellites,hdop,rawEvent,incidenceId,eventDate,isDGTNotificated,manufacturerId,lng,lat,etiqueta,modulo,grupo,color
125,1,1,17,1,11,2,0,0C3C,5.2,29,869154040242534,f98683d,0,-63,-76,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:42:16Z,226,2,12,0.77,MTI1MDAxMTAxNzAwMDExMTAyMDAwMDBDM0M1MjAyOTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MyAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExNDIxNTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:43:42Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,16,1,11,2,0,0C3C,4.5,27,869154040242534,f98683d,0,-62,-76,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:40:35Z,226,2,12,0.77,MTI1MDAxMTAxNjAwMDExMTAyMDAwMDBDM0M0NTAyNzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExNDAzNTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:42:00Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,15,1,11,2,0,0C3C,5.2,25,869154040242534,f98683d,0,-62,-76,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:38:55Z,226,2,12,0.77,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDM0M1MjAyNTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzg1NDAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:40:20Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,14,1,11,2,0,0C3C,5.1,24,869154040242534,f98683d,0,-63,-76,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:37:13Z,226,2,12,0.77,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDM0M1MTAyNDg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MyAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzcxMzAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:38:39Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,13,1,11,2,0,0C3C,5.2,22,869154040242534,f98683d,0,-62,-76,27,21401,0,N,41.643438,W,0.763196,2022-02-15T11:35:32Z,226,2,12,0.77,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDM0M1MjAyMjg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI3IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzUzMjAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:36:58Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,12,1,11,2,0,0C3C,5.2,20,869154040242534,f98683d,0,-63,-76,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:33:53Z,226,2,12,0.77,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDM0M1MjAyMDg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MyAtNzYgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzM1MjAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:35:18Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,11,1,11,2,0,0C3C,5.2,19,869154040242534,f98683d,0,-63,-77,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:32:11Z,226,2,12,0.77,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDM0M1MjAxOTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MyAtNzcgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzIxMTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:33:37Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,10,1,11,2,0,0C3C,5.2,17,869154040242534,f98683d,0,-62,-77,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:30:31Z,226,2,12,0.77,MTI1MDAxMTAxMDAwMDExMTAyMDAwMDBDM0M1MjAxNzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzcgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMzAzMTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:31:56Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,9,1,11,2,0,0C3C,5.2,15,869154040242534,f98683d,0,-62,-77,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:28:49Z,226,2,12,0.77,MTI1MDAxMTAwOTAwMDExMTAyMDAwMDBDM0M1MjAxNTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzcgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjg0OTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:30:16Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,8,1,11,2,0,0C3C,4.6,14,869154040242534,f98683d,0,-62,-76,24,21401,0,N,41.643438,W,0.763196,2022-02-15T11:27:09Z,226,2,12,0.77,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDM0M0NjAxNDg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjcwOTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:28:35Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,7,1,11,2,0,0C3C,4.6,12,869154040242534,f98683d,0,-62,-76,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:25:28Z,226,2,12,0.77,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDM0M0NjAxMjg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjUyODAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:26:54Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,6,1,11,2,0,0C3C,5.3,10,869154040242534,f98683d,0,-62,-76,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:23:50Z,226,2,12,0.77,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDM0M1MzAxMDg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjM0OTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:25:14Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,5,1,11,2,0,0C3C,5.3,9,869154040242534,f98683d,0,-62,-76,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:22:08Z,226,2,12,0.77,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0M1MzAwOTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzYgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjIwNzAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:23:34Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,4,1,11,2,0,0C3C,5.4,7,869154040242534,f98683d,0,-62,-75,25,21401,0,N,41.643438,W,0.763196,2022-02-15T11:20:25Z,226,2,12,0.77,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0M1NDAwNzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzUgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMjAyNTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:21:52Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,3,1,11,2,0,0C3C,5.4,5,869154040242534,f98683d,0,-62,-75,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:18:46Z,226,2,12,0.77,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0M1NDAwNTg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzUgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMTg0NTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:20:12Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,2,1,11,2,0,0C3C,5.5,3,869154040242534,f98683d,0,-62,-75,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:17:05Z,226,2,12,0.77,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDM0M1NTAwMzg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzUgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMTcwNTAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:18:30Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,1,1,1,11,2,0,0C3C,5.6,2,869154040242534,f98683d,0,-62,-75,26,21401,0,N,41.643438,W,0.763196,2022-02-15T11:15:28Z,226,2,12,0.77,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDM0M1NjAwMjg2OTE1NDA0MDI0MjUzNGY5ODY4M2QwIC02MiAtNzUgIDI2IDIxNDAxMDAwMDBONDEuNjQzNDM4VzAwMC43NjMxOTYyMDIyMDIxNTExMTUyODAyMjYwMjEyMDAuNzc=,37944,2022-02-15T11:16:50Z,0,,-0.763196,41.643438,E,LC76F,3,ffffaa00
125,1,2,16,1,11,2,0,0C3D,4.5,27,869154040119146,f99883d,0,-67,-81,22,21401,0,N,41.643479,W,0.763202,2022-02-15T12:05:25Z,215,2,10,0.88,MTI1MDAxMjAxNjAwMDExMTAyMDAwMDBDM0Q0NTAyNzg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NyAtODEgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDc5VzAwMC43NjMyMDIyMDIyMDIxNTEyMDUyNTAyMTUwMjEwMDAuODg=,37947,2022-02-15T12:06:39Z,0,,-0.763202,41.643479,G,LC76F,2,ffffaa00
125,1,1,15,1,11,2,0,0C3D,5.1,25,869154040119146,f99883d,0,-66,-81,23,21401,0,N,41.643479,W,0.763202,2022-02-15T12:03:44Z,215,2,10,0.88,MTI1MDAxMTAxNTAwMDExMTAyMDAwMDBDM0Q1MTAyNTg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDIzIDIxNDAxMDAwMDBONDEuNjQzNDc5VzAwMC43NjMyMDIyMDIyMDIxNTEyMDM0MzAyMTUwMjEwMDAuODg=,37947,2022-02-15T12:05:11Z,0,,-0.763202,41.643479,G,LC76F,2,ffffaa00
125,1,1,14,1,11,2,0,0C3D,5.1,24,869154040119146,f99883d,0,-66,-81,24,21401,0,N,41.643504,W,0.763237,2022-02-15T12:02:02Z,215,2,11,0.79,MTI1MDAxMTAxNDAwMDExMTAyMDAwMDBDM0Q1MTAyNDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDI0IDIxNDAxMDAwMDBONDEuNjQzNTA0VzAwMC43NjMyMzcyMDIyMDIxNTEyMDIwMjAyMTUwMjExMDAuNzk=,37947,2022-02-15T12:03:28Z,0,,-0.763237,41.643504,G,LC76F,2,ffffaa00
125,1,1,13,1,11,2,0,0C3D,5.1,22,869154040119146,f99883d,0,-66,-81,25,21401,0,N,41.643504,W,0.763237,2022-02-15T12:00:24Z,215,2,11,0.79,MTI1MDAxMTAxMzAwMDExMTAyMDAwMDBDM0Q1MTAyMjg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDI1IDIxNDAxMDAwMDBONDEuNjQzNTA0VzAwMC43NjMyMzcyMDIyMDIxNTEyMDAyNDAyMTUwMjExMDAuNzk=,37947,2022-02-15T12:01:47Z,0,,-0.763237,41.643504,G,LC76F,2,ffffaa00
125,1,1,12,1,11,2,0,0C3D,4.5,20,869154040119146,f99883d,0,-66,-81,25,21401,0,N,41.643504,W,0.763237,2022-02-15T11:58:42Z,215,2,11,0.79,MTI1MDAxMTAxMjAwMDExMTAyMDAwMDBDM0Q0NTAyMDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDI1IDIxNDAxMDAwMDBONDEuNjQzNTA0VzAwMC43NjMyMzcyMDIyMDIxNTExNTg0MjAyMTUwMjExMDAuNzk=,37947,2022-02-15T12:00:09Z,0,,-0.763237,41.643504,G,LC76F,2,ffffaa00
125,1,1,11,1,11,2,0,0C3D,5.1,19,869154040119146,f99883d,0,-66,-80,25,21401,0,N,41.64349,W,0.763186,2022-02-15T11:57:00Z,215,2,12,0.73,MTI1MDAxMTAxMTAwMDExMTAyMDAwMDBDM0Q1MTAxOTg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDkwVzAwMC43NjMxODYyMDIyMDIxNTExNTcwMDAyMTUwMjEyMDAuNzM=,37947,2022-02-15T11:58:27Z,0,,-0.763186,41.64349,G,LC76F,2,ffffaa00
125,1,1,10,1,11,2,0,0C3D,5.1,17,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.64349,W,0.763186,2022-02-15T11:55:22Z,215,2,12,0.73,MTI1MDAxMTAxMDAwMDExMTAyMDAwMDBDM0Q1MTAxNzg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDkwVzAwMC43NjMxODYyMDIyMDIxNTExNTUyMTAyMTUwMjEyMDAuNzM=,37947,2022-02-15T11:56:45Z,0,,-0.763186,41.64349,G,LC76F,2,ffffaa00
125,1,1,9,1,11,2,0,0C3D,5.1,15,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.64349,W,0.763186,2022-02-15T11:53:41Z,215,2,12,0.73,MTI1MDAxMTAwOTAwMDExMTAyMDAwMDBDM0Q1MTAxNTg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDkwVzAwMC43NjMxODYyMDIyMDIxNTExNTM0MDAyMTUwMjEyMDAuNzM=,37947,2022-02-15T11:55:07Z,0,,-0.763186,41.64349,G,LC76F,2,ffffaa00
125,1,1,8,1,11,2,0,0C3D,5.2,14,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.64349,W,0.763186,2022-02-15T11:51:58Z,215,2,12,0.73,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDM0Q1MjAxNDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDkwVzAwMC43NjMxODYyMDIyMDIxNTExNTE1ODAyMTUwMjEyMDAuNzM=,37947,2022-02-15T11:53:25Z,0,,-0.763186,41.64349,G,LC76F,2,ffffaa00
125,1,1,7,1,11,2,0,0C3D,5.2,12,869154040119146,f99883d,0,-66,-81,25,21401,0,N,41.643473,W,0.7632,2022-02-15T11:50:20Z,215,2,12,0.73,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDM0Q1MjAxMjg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDczVzAwMC43NjMyMDAyMDIyMDIxNTExNTAxOTAyMTUwMjEyMDAuNzM=,37947,2022-02-15T11:51:43Z,0,,-0.7632,41.643473,G,LC76F,2,ffffaa00
125,1,1,6,1,11,2,0,0C3D,5.2,10,869154040119146,f99883d,0,-66,-81,24,21401,0,N,41.643493,W,0.763206,2022-02-15T11:48:37Z,227,2,12,0.74,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDM0Q1MjAxMDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODEgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDgzNzAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:50:05Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,1,5,1,11,2,0,0C3D,5.2,8,869154040119146,f99883d,0,-67,-81,23,21401,0,N,41.643493,W,0.763206,2022-02-15T11:46:57Z,227,2,12,0.74,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0Q1MjAwODg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NyAtODEgIDIzIDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDY1NjAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:48:22Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,1,4,1,11,2,0,0C3D,5.2,7,869154040119146,f99883d,0,-67,-82,22,21401,0,N,41.643493,W,0.763206,2022-02-15T11:45:17Z,227,2,12,0.74,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0Q1MjAwNzg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NyAtODIgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDUxNzAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:46:41Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,1,3,1,11,2,0,0C3D,5.2,5,869154040119146,f99883d,0,-67,-82,20,21401,0,N,41.643493,W,0.763206,2022-02-15T11:43:38Z,227,2,12,0.74,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0Q1MjAwNTg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NyAtODIgIDIwIDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDMzNzAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:45:03Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,1,2,1,11,2,0,0C3D,5.2,3,869154040119146,f99883d,0,-67,-83,19,21401,0,N,41.643493,W,0.763206,2022-02-15T11:41:57Z,227,2,12,0.74,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDM0Q1MjAwMzg2OTE1NDA0MDExOTE0NmY5OTg4M2QxIC02NyAtODMgIDE5IDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDE1NjAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:43:22Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,1,1,1,11,2,0,0C3D,4.6,2,869154040119146,f99883d,0,-68,-83,18,21401,0,N,41.643493,W,0.763206,2022-02-15T11:40:18Z,227,2,12,0.74,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDM0Q0NjAwMjg2OTE1NDA0MDExOTE0NmY5OTg4M2QwIC02OCAtODMgIDE4IDIxNDAxMDAwMDBONDEuNjQzNDkzVzAwMC43NjMyMDYyMDIyMDIxNTExNDAxNzAyMjcwMjEyMDAuNzQ=,37947,2022-02-15T11:41:41Z,0,,-0.763206,41.643493,G,LC76F,2,ffffaa00
125,1,2,9,1,11,2,0,0C3D,5.2,15,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.643495,W,0.763232,2022-02-15T11:29:16Z,221,2,14,0.65,MTI1MDAxMjAwOTAwMDExMTAyMDAwMDBDM0Q1MjAxNTg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjkxNjAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:30:42Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,8,1,11,2,0,0C3D,5.2,14,869154040119146,f99883d,0,-65,-80,25,21401,0,N,41.643495,W,0.763232,2022-02-15T11:27:37Z,221,2,14,0.65,MTI1MDAxMTAwODAwMDExMTAyMDAwMDBDM0Q1MjAxNDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NSAtODAgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjczNjAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:29:02Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,7,1,11,2,0,0C3D,5.3,12,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.643495,W,0.763232,2022-02-15T11:25:57Z,221,2,14,0.65,MTI1MDAxMTAwNzAwMDExMTAyMDAwMDBDM0Q1MzAxMjg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjU1NzAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:27:21Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,6,1,11,2,0,0C3D,5.3,10,869154040119146,f99883d,0,-66,-80,24,21401,0,N,41.643495,W,0.763232,2022-02-15T11:24:14Z,221,2,14,0.65,MTI1MDAxMTAwNjAwMDExMTAyMDAwMDBDM0Q1MzAxMDg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjQxNDAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:25:42Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,5,1,11,2,0,0C3D,5.3,8,869154040119146,f99883d,0,-66,-80,25,21401,0,N,41.643495,W,0.763232,2022-02-15T11:22:33Z,221,2,14,0.65,MTI1MDAxMTAwNTAwMDExMTAyMDAwMDBDM0Q1MzAwODg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NiAtODAgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjIzMjAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:23:59Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,4,1,11,2,0,0C3D,4.6,7,869154040119146,f99883d,0,-67,-80,25,21401,0,N,41.643495,W,0.763232,2022-02-15T11:20:56Z,221,2,14,0.65,MTI1MDAxMTAwNDAwMDExMTAyMDAwMDBDM0Q0NjAwNzg2OTE1NDA0MDExOTE0NmY5OTg4M2QyIC02NyAtODAgIDI1IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMjA1NTAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:22:18Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,3,1,11,2,0,0C3D,4.7,5,869154040119146,f99883d,0,-67,-80,24,21401,0,N,41.643495,W,0.763232,2022-02-15T11:19:14Z,221,2,14,0.65,MTI1MDAxMTAwMzAwMDExMTAyMDAwMDBDM0Q0NzAwNTg2OTE1NDA0MDExOTE0NmY5OTg4M2QxIC02NyAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMTkxNDAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:20:40Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,2,1,11,2,0,0C3D,5.4,3,869154040119146,f99883d,0,-67,-80,24,21401,0,N,41.643495,W,0.763232,2022-02-15T11:17:33Z,221,2,14,0.65,MTI1MDAxMTAwMjAwMDExMTAyMDAwMDBDM0Q1NDAwMzg2OTE1NDA0MDExOTE0NmY5OTg4M2QxIC02NyAtODAgIDI0IDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMTczMzAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:19:00Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,1,1,1,11,2,0,0C3D,5.5,2,869154040119146,f99883d,0,-67,-80,23,21401,0,N,41.643495,W,0.763232,2022-02-15T11:15:55Z,221,2,14,0.65,MTI1MDAxMTAwMTAwMDExMTAyMDAwMDBDM0Q1NTAwMjg2OTE1NDA0MDExOTE0NmY5OTg4M2QwIC02NyAtODAgIDIzIDIxNDAxMDAwMDBONDEuNjQzNDk1VzAwMC43NjMyMzIyMDIyMDIxNTExMTU1NDAyMjEwMjE0MDAuNjU=,37942,2022-02-15T11:17:19Z,0,,-0.763232,41.643495,G,LC76F,2,ffffaa00
125,1,2,31,1,11,2,0,0C3E,4.4,51,869154040082468,f98683d,0,-69,-83,22,21401,0,N,41.64346,W,0.763103,2022-02-15T12:05:52Z,207,2,11,0.86,MTI1MDAxMjAzMTAwMDExMTAyMDAwMDBDM0U0NDA1MTg2OTE1NDA0MDA4MjQ2OGY5ODY4M2QwIC02OSAtODMgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMxMDMyMDIyMDIxNTEyMDU1MjAyMDcwMjExMDAuODY=,37934,2022-02-15T12:05:55Z,0,,-0.763103,41.64346,A,LC76F,1,ffffaa00
125,1,1,30,1,11,2,0,0C3E,5.1,50,869154040082468,f98683d,0,-69,-83,21,21401,0,N,41.64346,W,0.763103,2022-02-15T12:04:15Z,207,2,11,0.86,MTI1MDAxMTAzMDAwMDExMTAyMDAwMDBDM0U1MTA1MDg2OTE1NDA0MDA4MjQ2OGY5ODY4M2QwIC02OSAtODMgIDIxIDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMxMDMyMDIyMDIxNTEyMDQxNTAyMDcwMjExMDAuODY=,37934,2022-02-15T12:05:41Z,0,,-0.763103,41.64346,A,LC76F,1,ffffaa00
125,1,1,29,1,11,2,0,0C3E,5.1,49,869154040082468,f98683d,0,-70,-83,22,21401,0,N,41.64346,W,0.763103,2022-02-15T12:02:35Z,207,2,11,0.86,MTI1MDAxMTAyOTAwMDExMTAyMDAwMDBDM0U1MTA0OTg2OTE1NDA0MDA4MjQ2OGY5ODY4M2QwIC03MCAtODMgIDIyIDIxNDAxMDAwMDBONDEuNjQzNDYwVzAwMC43NjMxMDMyMDIyMDIxNTEyMDIzNDAyMDcwMjExMDAuODY=,37934,2022-02-15T12:04:01Z,0,,-0.763103,41.64346,A,LC76F,1,ffffaa00
